order_id,customer_email,order_date,merchant,amount,status,notes
2019,leo.hall@gmail.com,06-11-2025 23:59,ShopC,8762.078667,completed,high value order
2020,ben.green@gmail.com,07-11-2025 12:00,ShopE,8770.659333,completed,high
2021,hugo.king@gmail.com,01-11-2025 09:15,ShopA,8779.24,completed,Receipt: Order #1001; card ****1336
2022,chloe.hall@gmail.com,02-11-2025 14:05,ShopB,8787.820667,completed,Order confirmation email
2023,karen.wood@gmail.com,02-11-2025 14:07,ShopA,8796.401333,refunded,Refund processed on 2025-11-105
2024,finn.parker@gmail.com,03-11-2025 11:20,ShopC,8804.982,pending,missing amount in email
2025,mia.lopez@gmail.com,04-11-2025 08:45,ShopB,8813.562667,completed,Large purchase; promo applied
2026,finn.scott@gmail.com,04-11-2025 08:46,ShopB,8822.143333,completed,Duplicate order possible
2027,karen.wood@gmail.com,05-11-2025 19:30,ShopD,8830.724,completed,small order
2028,ryan.taylor@gmail.com,06-11-2025 00:00,ShopA,8839.304667,completed,zero-amount test
2029,jack.davis@gmail.com,06-11-2025 23:59,ShopC,8847.885333,completed,high value order
2030,quinn.taylor@gmail.com,07-11-2025 12:00,ShopE,8856.466,completed,normal
2031,ivy.lopez@gmail.com,01-11-2025 09:15,ShopA,8865.046667,completed,Receipt: Order #1001; card ****1337
2032,toby.taylor@gmail.com,02-11-2025 14:05,ShopB,8873.627333,completed,Order confirmation email
2033,olivia.king@gmail.com,02-11-2025 14:07,ShopA,8882.208,refunded,Refund processed on 2025-11-106
2034,chloe.king@gmail.com,03-11-2025 11:20,ShopC,8890.788667,pending,missing amount in email
2035,noah.evans@gmail.com,04-11-2025 08:45,ShopB,8899.369333,completed,Large purchase; promo applied
2036,paul.parker@gmail.com,04-11-2025 08:46,ShopB,8907.95,completed,Duplicate order possible
2037,dylan.wood@gmail.com,05-11-2025 19:30,ShopD,8916.530667,completed,small order
2038,hugo.davis@gmail.com,06-11-2025 00:00,ShopA,8925.111333,completed,zero-amount test
2039,mia.vance@gmail.com,06-11-2025 23:59,ShopC,8933.692,completed,high value order
2040,ivy.reid@gmail.com,07-11-2025 12:00,ShopE,8942.272667,completed,low
2041,sara.hall@gmail.com,01-11-2025 09:15,ShopA,8950.853333,completed,Receipt: Order #1001; card ****1338
2042,karen.vance@gmail.com,02-11-2025 14:05,ShopB,8959.434,completed,Order confirmation email
2043,paul.king@gmail.com,02-11-2025 14:07,ShopA,8968.014667,refunded,Refund processed on 2025-11-107
2044,ella.parker@gmail.com,03-11-2025 11:20,ShopC,8976.595333,pending,missing amount in email
2045,ben.green@gmail.com,04-11-2025 08:45,ShopB,8985.176,completed,Large purchase; promo applied
2046,olivia.adams@gmail.com,04-11-2025 08:46,ShopB,8993.756667,completed,Duplicate order possible
2047,gabby.green@gmail.com,05-11-2025 19:30,ShopD,9002.337333,completed,small order
2048,dylan.wood@gmail.com,06-11-2025 00:00,ShopA,9010.918,completed,zero-amount test
2049,noah.green@gmail.com,06-11-2025 23:59,ShopC,9019.498667,completed,high value order
2050,alex.jones@gmail.com,07-11-2025 12:00,ShopE,9028.079333,completed,high
2051,karen.nelson@gmail.com,01-11-2025 09:15,ShopA,9036.66,completed,Receipt: Order #1001; card ****1339
2052,alex.evans@gmail.com,02-11-2025 14:05,ShopB,9045.240667,completed,Order confirmation email
2053,sara.owen@gmail.com,02-11-2025 14:07,ShopA,9053.821333,refunded,Refund processed on 2025-11-108
2054,ben.jones@gmail.com,03-11-2025 11:20,ShopC,9062.402,pending,missing amount in email
2055,karen.hall@gmail.com,04-11-2025 08:45,ShopB,9070.982667,completed,Large purchase; promo applied
2056,hugo.nelson@gmail.com,04-11-2025 08:46,ShopB,9079.563333,completed,Duplicate order possible
2057,mia.lopez@gmail.com,05-11-2025 19:30,ShopD,9088.144,completed,small order
2058,jack.wood@gmail.com,06-11-2025 00:00,ShopA,9096.724667,completed,zero-amount test
2059,ben.green@gmail.com,06-11-2025 23:59,ShopC,9105.305333,completed,high value order
2060,finn.jones@gmail.com,07-11-2025 12:00,ShopE,9113.886,completed,normal
2061,ryan.nelson@gmail.com,01-11-2025 09:15,ShopA,9122.466667,completed,Receipt: Order #1001; card ****1340
2062,olivia.wood@gmail.com,02-11-2025 14:05,ShopB,9131.047333,completed,Order confirmation email
2063,noah.baker@gmail.com,02-11-2025 14:07,ShopA,9139.628,refunded,Refund processed on 2025-11-109
2064,olivia.miller@gmail.com,03-11-2025 11:20,ShopC,9148.208667,pending,missing amount in email
2065,ivy.wood@gmail.com,04-11-2025 08:45,ShopB,9156.789333,completed,Large purchase; promo applied
2066,olivia.scott@gmail.com,04-11-2025 08:46,ShopB,9165.37,completed,Duplicate order possible
2067,toby.taylor@gmail.com,05-11-2025 19:30,ShopD,9173.950667,completed,small order
2068,chloe.wood@gmail.com,06-11-2025 00:00,ShopA,9182.531333,completed,zero-amount test
2069,ella.reid@gmail.com,06-11-2025 23:59,ShopC,9191.112,completed,high value order
2070,quinn.scott@gmail.com,07-11-2025 12:00,ShopE,9199.692667,completed,low
2071,chloe.vance@gmail.com,01-11-2025 09:15,ShopA,9208.273333,completed,Receipt: Order #1001; card ****1341
2072,quinn.scott@gmail.com,02-11-2025 14:05,ShopB,9216.854,completed,Order confirmation email
2073,karen.king@gmail.com,02-11-2025 14:07,ShopA,9225.434667,refunded,Refund processed on 2025-11-110
2074,toby.scott@gmail.com,03-11-2025 11:20,ShopC,9234.015333,pending,missing amount in email
2075,noah.parker@gmail.com,04-11-2025 08:45,ShopB,9242.596,completed,Large purchase; promo applied
2076,ben.lopez@gmail.com,04-11-2025 08:46,ShopB,9251.176667,completed,Duplicate order possible
2077,quinn.reid@gmail.com,05-11-2025 19:30,ShopD,9259.757333,completed,small order
2078,olivia.miller@gmail.com,06-11-2025 00:00,ShopA,9268.338,completed,zero-amount test
2079,mia.parker@gmail.com,06-11-2025 23:59,ShopC,9276.918667,completed,high value order
2080,karen.taylor@gmail.com,07-11-2025 12:00,ShopE,9285.499333,completed,high
2081,ryan.evans@gmail.com,01-11-2025 09:15,ShopA,9294.08,completed,Receipt: Order #1001; card ****1342
2082,quinn.green@gmail.com,02-11-2025 14:05,ShopB,9302.660667,completed,Order confirmation email
2083,alex.clark@gmail.com,02-11-2025 14:07,ShopA,9311.241333,refunded,Refund processed on 2025-11-111
2084,paul.parker@gmail.com,03-11-2025 11:20,ShopC,9319.822,pending,missing amount in email
2085,mia.king@gmail.com,04-11-2025 08:45,ShopB,9328.402667,completed,Large purchase; promo applied
2086,paul.wood@gmail.com,04-11-2025 08:46,ShopB,9336.983333,completed,Duplicate order possible
2087,ben.scott@gmail.com,05-11-2025 19:30,ShopD,9345.564,completed,small order
2088,ella.davis@gmail.com,06-11-2025 00:00,ShopA,9354.144667,completed,zero-amount test
2089,finn.taylor@gmail.com,06-11-2025 23:59,ShopC,9362.725333,completed,high value order
2090,olivia.nelson@gmail.com,07-11-2025 12:00,ShopE,9371.306,completed,normal
2091,ivy.foster@gmail.com,01-11-2025 09:15,ShopA,9379.886667,completed,Receipt: Order #1001; card ****1343
2092,sara.jones@gmail.com,02-11-2025 14:05,ShopB,9388.467333,completed,Order confirmation email
2093,finn.wood@gmail.com,02-11-2025 14:07,ShopA,9397.048,refunded,Refund processed on 2025-11-112
2094,dylan.vance@gmail.com,03-11-2025 11:20,ShopC,9405.628667,pending,missing amount in email
2095,mia.king@gmail.com,04-11-2025 08:45,ShopB,9414.209333,completed,Large purchase; promo applied
2096,noah.adams@gmail.com,04-11-2025 08:46,ShopB,9422.79,completed,Duplicate order possible
2097,dylan.king@gmail.com,05-11-2025 19:30,ShopD,9431.370667,completed,small order
2098,karen.wood@gmail.com,06-11-2025 00:00,ShopA,9439.951333,completed,zero-amount test
2099,mia.miller@gmail.com,06-11-2025 23:59,ShopC,9448.532,completed,high value order
2100,gabby.scott@gmail.com,07-11-2025 12:00,ShopE,9457.112667,completed,low
2101,finn.wood@gmail.com,01-11-2025 09:15,ShopA,9465.693333,completed,Receipt: Order #1001; card ****1344
2102,leo.davis@gmail.com,02-11-2025 14:05,ShopB,9474.274,completed,Order confirmation email
2103,olivia.foster@gmail.com,02-11-2025 14:07,ShopA,9482.854667,refunded,Refund processed on 2025-11-113
2104,gabby.hall@gmail.com,03-11-2025 11:20,ShopC,9491.435333,pending,missing amount in email
2105,alex.clark@gmail.com,04-11-2025 08:45,ShopB,9500.016,completed,Large purchase; promo applied
2106,noah.adams@gmail.com,04-11-2025 08:46,ShopB,9508.596667,completed,Duplicate order possible
2107,paul.scott@gmail.com,05-11-2025 19:30,ShopD,9517.177333,completed,small order
2108,olivia.jones@gmail.com,06-11-2025 00:00,ShopA,9525.758,completed,zero-amount test
2109,paul.wood@gmail.com,06-11-2025 23:59,ShopC,9534.338667,completed,high value order
2110,ryan.nelson@gmail.com,07-11-2025 12:00,ShopE,9542.919333,completed,high
2111,ella.taylor@gmail.com,01-11-2025 09:15,ShopA,9551.5,completed,Receipt: Order #1001; card ****1345
2112,sara.wood@gmail.com,02-11-2025 14:05,ShopB,9560.080667,completed,Order confirmation email
2113,olivia.lopez@gmail.com,02-11-2025 14:07,ShopA,9568.661333,refunded,Refund processed on 2025-11-114
2114,gabby.owen@gmail.com,03-11-2025 11:20,ShopC,9577.242,pending,missing amount in email
2115,leo.clark@gmail.com,04-11-2025 08:45,ShopB,9585.822667,completed,Large purchase; promo applied
2116,dylan.owen@gmail.com,04-11-2025 08:46,ShopB,9594.403333,completed,Duplicate order possible
2117,olivia.adams@gmail.com,05-11-2025 19:30,ShopD,9602.984,completed,small order
2118,ella.miller@gmail.com,06-11-2025 00:00,ShopA,9611.564667,completed,zero-amount test
2119,ryan.parker@gmail.com,06-11-2025 23:59,ShopC,9620.145333,completed,high value order
2120,alex.adams@gmail.com,07-11-2025 12:00,ShopE,9628.726,completed,normal
2121,ivy.davis@gmail.com,01-11-2025 09:15,ShopA,9637.306667,completed,Receipt: Order #1001; card ****1346
2122,olivia.adams@gmail.com,02-11-2025 14:05,ShopB,9645.887333,completed,Order confirmation email
2123,ivy.vance@gmail.com,02-11-2025 14:07,ShopA,9654.468,refunded,Refund processed on 2025-11-115
2124,finn.vance@gmail.com,03-11-2025 11:20,ShopC,9663.048667,pending,missing amount in email
2125,sara.parker@gmail.com,04-11-2025 08:45,ShopB,9671.629333,completed,Large purchase; promo applied
2126,gabby.miller@gmail.com,04-11-2025 08:46,ShopB,9680.21,completed,Duplicate order possible
2127,alex.taylor@gmail.com,05-11-2025 19:30,ShopD,9688.790667,completed,small order
2128,ivy.foster@gmail.com,06-11-2025 00:00,ShopA,9697.371333,completed,zero-amount test
2129,alex.foster@gmail.com,06-11-2025 23:59,ShopC,9705.952,completed,high value order
2130,chloe.hall@gmail.com,07-11-2025 12:00,ShopE,9714.532667,completed,low
2131,ivy.davis@gmail.com,01-11-2025 09:15,ShopA,9723.113333,completed,Receipt: Order #1001; card ****1347
2132,alex.miller@gmail.com,02-11-2025 14:05,ShopB,9731.694,completed,Order confirmation email
2133,jack.green@gmail.com,02-11-2025 14:07,ShopA,9740.274667,refunded,Refund processed on 2025-11-116
2134,hugo.reid@gmail.com,03-11-2025 11:20,ShopC,9748.855333,pending,missing amount in email
2135,leo.taylor@gmail.com,04-11-2025 08:45,ShopB,9757.436,completed,Large purchase; promo applied
2136,gabby.reid@gmail.com,04-11-2025 08:46,ShopB,9766.016667,completed,Duplicate order possible
2137,jack.wood@gmail.com,05-11-2025 19:30,ShopD,9774.597333,completed,small order
2138,hugo.green@gmail.com,06-11-2025 00:00,ShopA,9783.178,completed,zero-amount test
2139,toby.jones@gmail.com,06-11-2025 23:59,ShopC,9791.758667,completed,high value order
2140,ryan.scott@gmail.com,07-11-2025 12:00,ShopE,9800.339333,completed,high
2141,mia.lopez@gmail.com,01-11-2025 09:15,ShopA,9808.92,completed,Receipt: Order #1001; card ****1348
2142,ella.green@gmail.com,02-11-2025 14:05,ShopB,9817.500667,completed,Order confirmation email
2143,ivy.baker@gmail.com,02-11-2025 14:07,ShopA,9826.081333,refunded,Refund processed on 2025-11-117
2144,toby.king@gmail.com,03-11-2025 11:20,ShopC,9834.662,pending,missing amount in email
2145,alex.taylor@gmail.com,04-11-2025 08:45,ShopB,9843.242667,completed,Large purchase; promo applied
2146,toby.green@gmail.com,04-11-2025 08:46,ShopB,9851.823333,completed,Duplicate order possible
2147,paul.vance@gmail.com,05-11-2025 19:30,ShopD,9860.404,completed,small order
2148,alex.scott@gmail.com,06-11-2025 00:00,ShopA,9868.984667,completed,zero-amount test
2149,mia.adams@gmail.com,06-11-2025 23:59,ShopC,9877.565333,completed,high value order
2150,dylan.wood@gmail.com,07-11-2025 12:00,ShopE,9886.146,completed,normal
2151,hugo.lopez@gmail.com,01-11-2025 09:15,ShopA,9894.726667,completed,Receipt: Order #1001; card ****1349
2152,gabby.king@gmail.com,02-11-2025 14:05,ShopB,9903.307333,completed,Order confirmation email
2153,alex.wood@gmail.com,02-11-2025 14:07,ShopA,9911.888,refunded,Refund processed on 2025-11-118
2154,chloe.baker@gmail.com,03-11-2025 11:20,ShopC,9920.468667,pending,missing amount in email
2155,gabby.parker@gmail.com,04-11-2025 08:45,ShopB,9929.049333,completed,Large purchase; promo applied
2156,hugo.davis@gmail.com,04-11-2025 08:46,ShopB,9937.63,completed,Duplicate order possible
2157,ivy.nelson@gmail.com,05-11-2025 19:30,ShopD,9946.210667,completed,small order
2158,alex.taylor@gmail.com,06-11-2025 00:00,ShopA,9954.791333,completed,zero-amount test
2159,olivia.clark@gmail.com,06-11-2025 23:59,ShopC,9963.372,completed,high value order
2160,ryan.vance@gmail.com,07-11-2025 12:00,ShopE,9971.952667,completed,low
2161,jack.lopez@gmail.com,01-11-2025 09:15,ShopA,9980.533333,completed,Receipt: Order #1001; card ****1350
2162,ivy.adams@gmail.com,02-11-2025 14:05,ShopB,9989.114,completed,Order confirmation email
2163,toby.miller@gmail.com,02-11-2025 14:07,ShopA,9997.694667,refunded,Refund processed on 2025-11-119
2164,olivia.vance@gmail.com,03-11-2025 11:20,ShopC,10006.27533,pending,missing amount in email
2165,noah.nelson@gmail.com,04-11-2025 08:45,ShopB,10014.856,completed,Large purchase; promo applied
2166,leo.wood@gmail.com,04-11-2025 08:46,ShopB,10023.43667,completed,Duplicate order possible
2167,sara.davis@gmail.com,05-11-2025 19:30,ShopD,10032.01733,completed,small order
2168,toby.lopez@gmail.com,06-11-2025 00:00,ShopA,10040.598,completed,zero-amount test
2169,finn.vance@gmail.com,06-11-2025 23:59,ShopC,10049.17867,completed,high value order
2170,sara.davis@gmail.com,07-11-2025 12:00,ShopE,10057.75933,completed,high
2171,leo.jones@gmail.com,01-11-2025 09:15,ShopA,10066.34,completed,Receipt: Order #1001; card ****1351
2172,toby.foster@gmail.com,02-11-2025 14:05,ShopB,10074.92067,completed,Order confirmation email
2173,sara.taylor@gmail.com,02-11-2025 14:07,ShopA,10083.50133,refunded,Refund processed on 2025-11-120
2174,quinn.adams@gmail.com,03-11-2025 11:20,ShopC,10092.082,pending,missing amount in email
2175,ben.hall@gmail.com,04-11-2025 08:45,ShopB,10100.66267,completed,Large purchase; promo applied
2176,ivy.hall@gmail.com,04-11-2025 08:46,ShopB,10109.24333,completed,Duplicate order possible
2177,ella.davis@gmail.com,05-11-2025 19:30,ShopD,10117.824,completed,small order
2178,ella.reid@gmail.com,06-11-2025 00:00,ShopA,10126.40467,completed,zero-amount test
2179,chloe.foster@gmail.com,06-11-2025 23:59,ShopC,10134.98533,completed,high value order
2180,ryan.wood@gmail.com,07-11-2025 12:00,ShopE,10143.566,completed,normal
2181,karen.reid@gmail.com,01-11-2025 09:15,ShopA,10152.14667,completed,Receipt: Order #1001; card ****1352
2182,ivy.reid@gmail.com,02-11-2025 14:05,ShopB,10160.72733,completed,Order confirmation email
2183,noah.davis@gmail.com,02-11-2025 14:07,ShopA,10169.308,refunded,Refund processed on 2025-11-121
2184,ella.wood@gmail.com,03-11-2025 11:20,ShopC,10177.88867,pending,missing amount in email
2185,mia.hall@gmail.com,04-11-2025 08:45,ShopB,10186.46933,completed,Large purchase; promo applied
2186,jack.owen@gmail.com,04-11-2025 08:46,ShopB,10195.05,completed,Duplicate order possible
2187,ryan.vance@gmail.com,05-11-2025 19:30,ShopD,10203.63067,completed,small order
2188,alex.vance@gmail.com,06-11-2025 00:00,ShopA,10212.21133,completed,zero-amount test
2189,toby.taylor@gmail.com,06-11-2025 23:59,ShopC,10220.792,completed,high value order
2190,alex.reid@gmail.com,07-11-2025 12:00,ShopE,10229.37267,completed,low
2191,mia.scott@gmail.com,01-11-2025 09:15,ShopA,10237.95333,completed,Receipt: Order #1001; card ****1353
2192,leo.owen@gmail.com,02-11-2025 14:05,ShopB,10246.534,completed,Order confirmation email
2193,karen.king@gmail.com,02-11-2025 14:07,ShopA,10255.11467,refunded,Refund processed on 2025-11-122
2194,jack.vance@gmail.com,03-11-2025 11:20,ShopC,10263.69533,pending,missing amount in email
2195,toby.adams@gmail.com,04-11-2025 08:45,ShopB,10272.276,completed,Large purchase; promo applied
2196,alex.clark@gmail.com,04-11-2025 08:46,ShopB,10280.85667,completed,Duplicate order possible
2197,dylan.scott@gmail.com,05-11-2025 19:30,ShopD,10289.43733,completed,small order
2198,ivy.green@gmail.com,06-11-2025 00:00,ShopA,10298.018,completed,zero-amount test
2199,noah.evans@gmail.com,06-11-2025 23:59,ShopC,10306.59867,completed,high value order
2200,mia.reid@gmail.com,07-11-2025 12:00,ShopE,10315.17933,completed,high
2201,karen.clark@gmail.com,01-11-2025 09:15,ShopA,10323.76,completed,Receipt: Order #1001; card ****1354
2202,sara.owen@gmail.com,02-11-2025 14:05,ShopB,10332.34067,completed,Order confirmation email
2203,ella.clark@gmail.com,02-11-2025 14:07,ShopA,10340.92133,refunded,Refund processed on 2025-11-123
2204,ben.clark@gmail.com,03-11-2025 11:20,ShopC,10349.502,pending,missing amount in email
2205,toby.nelson@gmail.com,04-11-2025 08:45,ShopB,10358.08267,completed,Large purchase; promo applied
2206,jack.davis@gmail.com,04-11-2025 08:46,ShopB,10366.66333,completed,Duplicate order possible
2207,ryan.vance@gmail.com,05-11-2025 19:30,ShopD,10375.244,completed,small order
2208,olivia.green@gmail.com,06-11-2025 00:00,ShopA,10383.82467,completed,zero-amount test
2209,quinn.hall@gmail.com,06-11-2025 23:59,ShopC,10392.40533,completed,high value order
2210,chloe.owen@gmail.com,07-11-2025 12:00,ShopE,10400.986,completed,normal
2211,paul.hall@gmail.com,01-11-2025 09:15,ShopA,10409.56667,completed,Receipt: Order #1001; card ****1355
2212,ryan.baker@gmail.com,02-11-2025 14:05,ShopB,10418.14733,completed,Order confirmation email
2213,chloe.owen@gmail.com,02-11-2025 14:07,ShopA,10426.728,refunded,Refund processed on 2025-11-124
2214,leo.foster@gmail.com,03-11-2025 11:20,ShopC,10435.30867,pending,missing amount in email
2215,dylan.evans@gmail.com,04-11-2025 08:45,ShopB,10443.88933,completed,Large purchase; promo applied
2216,ben.clark@gmail.com,04-11-2025 08:46,ShopB,10452.47,completed,Duplicate order possible
2217,dylan.lopez@gmail.com,05-11-2025 19:30,ShopD,10461.05067,completed,small order
2218,ben.davis@gmail.com,06-11-2025 00:00,ShopA,10469.63133,completed,zero-amount test
2219,jack.lopez@gmail.com,06-11-2025 23:59,ShopC,10478.212,completed,high value order
2220,chloe.wood@gmail.com,07-11-2025 12:00,ShopE,10486.79267,completed,low
2221,ella.vance@gmail.com,01-11-2025 09:15,ShopA,10495.37333,completed,Receipt: Order #1001; card ****1356
2222,paul.taylor@gmail.com,02-11-2025 14:05,ShopB,10503.954,completed,Order confirmation email
2223,noah.foster@gmail.com,02-11-2025 14:07,ShopA,10512.53467,refunded,Refund processed on 2025-11-125
2224,jack.clark@gmail.com,03-11-2025 11:20,ShopC,10521.11533,pending,missing amount in email
2225,ben.parker@gmail.com,04-11-2025 08:45,ShopB,10529.696,completed,Large purchase; promo applied
2226,olivia.foster@gmail.com,04-11-2025 08:46,ShopB,10538.27667,completed,Duplicate order possible
2227,ryan.foster@gmail.com,05-11-2025 19:30,ShopD,10546.85733,completed,small order
2228,mia.scott@gmail.com,06-11-2025 00:00,ShopA,10555.438,completed,zero-amount test
2229,hugo.green@gmail.com,06-11-2025 23:59,ShopC,10564.01867,completed,high value order
2230,alex.jones@gmail.com,07-11-2025 12:00,ShopE,10572.59933,completed,high
2231,mia.miller@gmail.com,01-11-2025 09:15,ShopA,10581.18,completed,Receipt: Order #1001; card ****1357
2232,leo.hall@gmail.com,02-11-2025 14:05,ShopB,10589.76067,completed,Order confirmation email
2233,toby.scott@gmail.com,02-11-2025 14:07,ShopA,10598.34133,refunded,Refund processed on 2025-11-126
2234,toby.green@gmail.com,03-11-2025 11:20,ShopC,10606.922,pending,missing amount in email
2235,finn.parker@gmail.com,04-11-2025 08:45,ShopB,10615.50267,completed,Large purchase; promo applied
2236,ella.miller@gmail.com,04-11-2025 08:46,ShopB,10624.08333,completed,Duplicate order possible
2237,ella.nelson@gmail.com,05-11-2025 19:30,ShopD,10632.664,completed,small order
2238,noah.parker@gmail.com,06-11-2025 00:00,ShopA,10641.24467,completed,zero-amount test
2239,ella.green@gmail.com,06-11-2025 23:59,ShopC,10649.82533,completed,high value order
2240,quinn.hall@gmail.com,07-11-2025 12:00,ShopE,10658.406,completed,normal
2241,dylan.king@gmail.com,01-11-2025 09:15,ShopA,10666.98667,completed,Receipt: Order #1001; card ****1358
2242,hugo.scott@gmail.com,02-11-2025 14:05,ShopB,10675.56733,completed,Order confirmation email
2243,ivy.taylor@gmail.com,02-11-2025 14:07,ShopA,10684.148,refunded,Refund processed on 2025-11-127
2244,toby.wood@gmail.com,03-11-2025 11:20,ShopC,10692.72867,pending,missing amount in email
2245,sara.davis@gmail.com,04-11-2025 08:45,ShopB,10701.30933,completed,Large purchase; promo applied
2246,quinn.davis@gmail.com,04-11-2025 08:46,ShopB,10709.89,completed,Duplicate order possible
2247,ella.reid@gmail.com,05-11-2025 19:30,ShopD,10718.47067,completed,small order
2248,paul.green@gmail.com,06-11-2025 00:00,ShopA,10727.05133,completed,zero-amount test
2249,ivy.taylor@gmail.com,06-11-2025 23:59,ShopC,10735.632,completed,high value order
2250,quinn.jones@gmail.com,07-11-2025 12:00,ShopE,10744.21267,completed,low
2251,ryan.king@gmail.com,01-11-2025 09:15,ShopA,10752.79333,completed,Receipt: Order #1001; card ****1359
2252,noah.scott@gmail.com,02-11-2025 14:05,ShopB,10761.374,completed,Order confirmation email
2253,alex.reid@gmail.com,02-11-2025 14:07,ShopA,10769.95467,refunded,Refund processed on 2025-11-128
2254,jack.hall@gmail.com,03-11-2025 11:20,ShopC,10778.53533,pending,missing amount in email
2255,toby.vance@gmail.com,04-11-2025 08:45,ShopB,10787.116,completed,Large purchase; promo applied
2256,leo.taylor@gmail.com,04-11-2025 08:46,ShopB,10795.69667,completed,Duplicate order possible
2257,ben.davis@gmail.com,05-11-2025 19:30,ShopD,10804.27733,completed,small order
2258,hugo.green@gmail.com,06-11-2025 00:00,ShopA,10812.858,completed,zero-amount test
2259,jack.owen@gmail.com,06-11-2025 23:59,ShopC,10821.43867,completed,high value order
2260,sara.vance@gmail.com,07-11-2025 12:00,ShopE,10830.01933,completed,high
2261,sara.king@gmail.com,01-11-2025 09:15,ShopA,10838.6,completed,Receipt: Order #1001; card ****1360
2262,chloe.davis@gmail.com,02-11-2025 14:05,ShopB,10847.18067,completed,Order confirmation email
2263,sara.lopez@gmail.com,02-11-2025 14:07,ShopA,10855.76133,refunded,Refund processed on 2025-11-129
2264,ivy.king@gmail.com,03-11-2025 11:20,ShopC,10864.342,pending,missing amount in email
2265,noah.foster@gmail.com,04-11-2025 08:45,ShopB,10872.92267,completed,Large purchase; promo applied
2266,gabby.scott@gmail.com,04-11-2025 08:46,ShopB,10881.50333,completed,Duplicate order possible
2267,finn.lopez@gmail.com,05-11-2025 19:30,ShopD,10890.084,completed,small order
2268,olivia.taylor@gmail.com,06-11-2025 00:00,ShopA,10898.66467,completed,zero-amount test
2269,paul.lopez@gmail.com,06-11-2025 23:59,ShopC,10907.24533,completed,high value order
2270,ivy.hall@gmail.com,07-11-2025 12:00,ShopE,10915.826,completed,normal
2271,ben.evans@gmail.com,01-11-2025 09:15,ShopA,10924.40667,completed,Receipt: Order #1001; card ****1361
2272,finn.scott@gmail.com,02-11-2025 14:05,ShopB,10932.98733,completed,Order confirmation email
2273,karen.wood@gmail.com,02-11-2025 14:07,ShopA,10941.568,refunded,Refund processed on 2025-11-130
2274,sara.owen@gmail.com,03-11-2025 11:20,ShopC,10950.14867,pending,missing amount in email
2275,ivy.adams@gmail.com,04-11-2025 08:45,ShopB,10958.72933,completed,Large purchase; promo applied
2276,chloe.taylor@gmail.com,04-11-2025 08:46,ShopB,10967.31,completed,Duplicate order possible
2277,ryan.miller@gmail.com,05-11-2025 19:30,ShopD,10975.89067,completed,small order
2278,finn.adams@gmail.com,06-11-2025 00:00,ShopA,10984.47133,completed,zero-amount test
2279,ryan.scott@gmail.com,06-11-2025 23:59,ShopC,10993.052,completed,high value order
2280,chloe.king@gmail.com,07-11-2025 12:00,ShopE,11001.63267,completed,low
2281,ben.foster@gmail.com,01-11-2025 09:15,ShopA,11010.21333,completed,Receipt: Order #1001; card ****1362
2282,sara.nelson@gmail.com,02-11-2025 14:05,ShopB,11018.794,completed,Order confirmation email
2283,ella.wood@gmail.com,02-11-2025 14:07,ShopA,11027.37467,refunded,Refund processed on 2025-11-131
2284,quinn.foster@gmail.com,03-11-2025 11:20,ShopC,11035.95533,pending,missing amount in email
2285,finn.foster@gmail.com,04-11-2025 08:45,ShopB,11044.536,completed,Large purchase; promo applied
2286,toby.evans@gmail.com,04-11-2025 08:46,ShopB,11053.11667,completed,Duplicate order possible
2287,mia.miller@gmail.com,05-11-2025 19:30,ShopD,11061.69733,completed,small order
2288,paul.parker@gmail.com,06-11-2025 00:00,ShopA,11070.278,completed,zero-amount test
2289,sara.nelson@gmail.com,06-11-2025 23:59,ShopC,11078.85867,completed,high value order
2290,finn.reid@gmail.com,07-11-2025 12:00,ShopE,11087.43933,completed,high
2291,mia.wood@gmail.com,01-11-2025 09:15,ShopA,11096.02,completed,Receipt: Order #1001; card ****1363
2292,olivia.parker@gmail.com,02-11-2025 14:05,ShopB,11104.60067,completed,Order confirmation email
2293,ivy.clark@gmail.com,02-11-2025 14:07,ShopA,11113.18133,refunded,Refund processed on 2025-11-132
2294,toby.parker@gmail.com,03-11-2025 11:20,ShopC,11121.762,pending,missing amount in email
2295,jack.evans@gmail.com,04-11-2025 08:45,ShopB,11130.34267,completed,Large purchase; promo applied
2296,leo.king@gmail.com,04-11-2025 08:46,ShopB,11138.92333,completed,Duplicate order possible
2297,leo.lopez@gmail.com,05-11-2025 19:30,ShopD,11147.504,completed,small order
2298,sara.lopez@gmail.com,06-11-2025 00:00,ShopA,11156.08467,completed,zero-amount test
2299,quinn.clark@gmail.com,06-11-2025 23:59,ShopC,11164.66533,completed,high value order
2300,leo.adams@gmail.com,07-11-2025 12:00,ShopE,11173.246,completed,normal
2301,hugo.vance@gmail.com,01-11-2025 09:15,ShopA,11181.82667,completed,Receipt: Order #1001; card ****1364
2302,hugo.taylor@gmail.com,02-11-2025 14:05,ShopB,11190.40733,completed,Order confirmation email
2303,mia.evans@gmail.com,02-11-2025 14:07,ShopA,11198.988,refunded,Refund processed on 2025-11-133
2304,alex.king@gmail.com,03-11-2025 11:20,ShopC,11207.56867,pending,missing amount in email
2305,gabby.king@gmail.com,04-11-2025 08:45,ShopB,11216.14933,completed,Large purchase; promo applied
2306,sara.scott@gmail.com,04-11-2025 08:46,ShopB,11224.73,completed,Duplicate order possible
